imdbId,plot
"Chronicles the life of Dorothy Day, who dedicated herself to service to her socialist beliefs and her adopted faith of Catholicism. The movement she created continues to thrive to this day, with more than 200 communities across the United States and another 28 communities abroad. The title of the movie is taken from a phrase which means to treat all guests, whether they be kings or peasants, like they were visiting angels.—mahajanssen",116212
"The childhood, adolescence, and incredible adult years of Al Hirshfeld, celebrated creator of thousands of line drawings of famous people - many in the entertainment industry - over a span of more than sixty years.",116886
"Boxing documentary on the 1974 world heavyweight championship bout between defending champion, George Foreman, and the underdog challenger, Muhammad Ali.",118147
"Gromit butts heads with a mysterious penguin lodger, who hatches a sinister scheme involving the ex-NASA Techno Trousers that have been modified by Wallace for walkies.",108598
"In medieval France, some villagers challenge a man's claim of identity when he (as he says) returns home from some time in the army.",84589
An ordinary man is lured into a strange puppet theatre by a map and finds himself embroiled in a production of the Faustian legend.,109781
Four-year-old Pricò becomes the subject of emotional folly by his capricious parents and negligent relatives.,34493
"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.",78875
"A member of the House of Lords dies, leaving his estate to his son. Unfortunately, his son thinks he is Jesus Christ. Their other, somewhat more respectable family members plot to steal the estate from him; murder and mayhem ensue.",69198
The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and becoming adults they go different ways.,110521
"When letters written to God start getting results, and replies, people everywhere are amazed. The post office, however, is annoyed.",116059
A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,112483
"A conservative folk singer turns his hand to politics and runs for the U.S. Senate, but he is not above dirty tricks and smear campaigns to gain an advantage over his opponent.",103850
"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",95765
"At an opulent gourmet restaurant, a woman carries on an affair with deadly consequences.",97108
Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.,101700
"Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected.",101765
"Four English women, after World War I, who are unhappy with their lives, and their time away on vacation in a beautiful Italian villa.",101811
A colonel defends three of his soldiers in a court-martial after they abandon a suicidal attack.,50825
"A small-time conman has torn loyalties between his estranged mother and new girlfriend, both of whom are high-stakes grifters with their own angles to play.",99703
The owner of a failing club seeks infamous Irish singer Josef Locke in order to bring business and success to his club.,102014
"At the close of World War II, a young nurse tends to a badly burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",116209
"In WW2, an Italian Army unit of misfits occupies an isolated non-strategic Greek island for the duration of the war.",102426
"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",97937
A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,98724
"After an accident leaves her a paraplegic, a former soap opera star struggles to recover both emotionally and mentally, until she meets her newest nurse, who has struggles of her own.",105107
